game_date,player_name,batter,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,launch_speed,launch_angle,effective_speed,release_spin_rate,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,at_bat_number,pitch_number,pitch_name,if_fielding_alignment,of_fielding_alignment
2019-09-13,Noah Syndergaard,477132,null,foul,2,L,R,NYM,LAD,S,null,null,1,2,null,null,null,1,3,Top,78.4,-78,80.61,2251,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,17,4,Curveball,Standard,Standard
2019-09-13,Noah Syndergaard,477132,null,foul,2,L,R,NYM,LAD,S,null,null,1,1,null,null,null,1,3,Top,null,null,98.66,2253,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,17,3,Sinker,Standard,Standard
2019-09-13,Noah Syndergaard,477132,null,called_strike,1,L,R,NYM,LAD,S,null,null,1,0,null,null,null,1,3,Top,null,null,99.627,2348,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,17,2,4-Seam Fastball,Standard,Standard
2019-09-13,Noah Syndergaard,477132,null,ball,14,L,R,NYM,LAD,B,null,null,0,0,null,null,null,1,3,Top,null,null,99.391,2205,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,17,1,Sinker,Standard,Standard
2019-09-13,Noah Syndergaard,669257,strikeout,called_strike,7,R,R,NYM,LAD,S,2,null,2,2,null,null,null,0,3,Top,null,null,98.877,2186,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,16,6,Sinker,Standard,Standard
2019-09-13,Noah Syndergaard,669257,null,foul,6,R,R,NYM,LAD,S,null,null,2,2,null,null,null,0,3,Top,73,43,87.345,2169,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,16,5,Slider,Standard,Standard
2019-09-13,Noah Syndergaard,669257,null,ball,12,R,R,NYM,LAD,B,null,null,1,2,null,null,null,0,3,Top,null,null,99.131,2277,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,16,4,Sinker,Standard,Standard
2019-09-13,Noah Syndergaard,669257,null,called_strike,3,R,R,NYM,LAD,S,null,null,1,1,null,null,null,0,3,Top,null,null,88.836,2120,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,16,3,Slider,Standard,Standard
2019-09-13,Noah Syndergaard,669257,null,ball,14,R,R,NYM,LAD,B,null,null,0,1,null,null,null,0,3,Top,null,null,89.254,2117,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,16,2,Slider,Standard,Standard
2019-09-13,Noah Syndergaard,669257,null,foul,2,R,R,NYM,LAD,S,null,null,0,0,null,null,null,0,3,Top,77.9,33,97.09,2280,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,16,1,4-Seam Fastball,Standard,Standard
2019-09-13,Noah Syndergaard,666158,field_out,hit_into_play,7,L,R,NYM,LAD,X,5,ground_ball,3,1,null,null,608369,2,2,Top,82.5,-3,98.483,2149,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,12,5,Sinker,Standard,Standard
2019-09-13,Noah Syndergaard,666158,null,ball,9,L,R,NYM,LAD,B,null,null,2,1,null,null,608369,2,2,Top,null,null,92.532,1871,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,12,4,Changeup,Standard,Standard
2019-09-13,Noah Syndergaard,666158,null,ball,9,L,R,NYM,LAD,B,null,null,1,1,null,null,608369,2,2,Top,null,null,97.718,2171,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,12,3,Sinker,Standard,Standard
2019-09-13,Noah Syndergaard,666158,null,ball,13,L,R,NYM,LAD,B,null,null,0,1,null,null,608369,2,2,Top,null,null,99.425,2110,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,12,2,Sinker,Standard,Standard
2019-09-13,Noah Syndergaard,666158,null,foul,4,L,R,NYM,LAD,S,null,null,0,0,null,null,608369,2,2,Top,null,null,98.784,2145,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,12,1,Sinker,Standard,Standard
2019-09-13,Noah Syndergaard,572041,field_out,hit_into_play,11,R,R,NYM,LAD,X,5,popup,1,0,null,null,608369,1,2,Top,80,69,97.463,2073,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,11,2,Sinker,Standard,Standard
2019-09-13,Noah Syndergaard,572041,null,ball,13,R,R,NYM,LAD,B,null,null,0,0,null,null,608369,1,2,Top,null,null,99.48,2162,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,11,1,Sinker,Standard,Standard
2019-09-13,Noah Syndergaard,608369,single,hit_into_play_no_out,4,L,R,NYM,LAD,X,7,line_drive,1,0,null,null,null,1,2,Top,81.8,19,87.157,null,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,10,2,Slider,Standard,Standard
2019-09-13,Noah Syndergaard,608369,null,ball,11,L,R,NYM,LAD,B,null,null,0,0,null,null,null,1,2,Top,null,null,99.295,2205,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,10,1,Sinker,Standard,Standard
2019-09-13,Noah Syndergaard,641355,strikeout,swinging_strike,13,L,R,NYM,LAD,S,2,null,2,2,null,null,null,0,2,Top,null,null,92.61,1673,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,9,8,Changeup,Infield shift,Standard
2019-09-13,Noah Syndergaard,641355,null,foul,1,L,R,NYM,LAD,S,null,null,2,2,null,null,null,0,2,Top,null,null,99.328,2050,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,9,7,4-Seam Fastball,Infield shift,Standard
2019-09-13,Noah Syndergaard,641355,null,foul,9,L,R,NYM,LAD,S,null,null,2,2,null,null,null,0,2,Top,97.1,1,88.04,null,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,9,6,Slider,Infield shift,Standard
2019-09-13,Noah Syndergaard,641355,null,foul,9,L,R,NYM,LAD,S,null,null,2,2,null,null,null,0,2,Top,67.2,45,99.429,2320,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,9,5,4-Seam Fastball,Infield shift,Standard
2019-09-13,Noah Syndergaard,641355,null,swinging_strike,6,L,R,NYM,LAD,S,null,null,2,1,null,null,null,0,2,Top,null,null,97.66,2170,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,9,4,Sinker,Infield shift,Standard
2019-09-13,Noah Syndergaard,641355,null,ball,12,L,R,NYM,LAD,B,null,null,1,1,null,null,null,0,2,Top,null,null,88.815,2243,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,9,3,Slider,Infield shift,Standard
2019-09-13,Noah Syndergaard,641355,null,called_strike,7,L,R,NYM,LAD,S,null,null,1,0,null,null,null,0,2,Top,null,null,97.184,2160,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,9,2,Sinker,Infield shift,Standard
2019-09-13,Noah Syndergaard,641355,null,ball,13,L,R,NYM,LAD,B,null,null,0,0,null,null,null,0,2,Top,null,null,96.463,2100,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,9,1,Sinker,Infield shift,Standard
2019-09-13,Noah Syndergaard,607461,field_out,hit_into_play,1,L,R,NYM,LAD,X,6,ground_ball,3,2,null,null,null,2,1,Top,103.4,-18,99.005,2175,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,3,7,Sinker,Standard,Standard
2019-09-13,Noah Syndergaard,607461,null,ball,13,L,R,NYM,LAD,B,null,null,2,2,null,null,null,2,1,Top,null,null,90.857,1747,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,3,6,Changeup,Standard,Standard
2019-09-13,Noah Syndergaard,607461,null,ball,13,L,R,NYM,LAD,B,null,null,1,2,null,null,null,2,1,Top,null,null,91.225,1699,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,3,5,Changeup,Standard,Standard
2019-09-13,Noah Syndergaard,607461,null,foul,9,L,R,NYM,LAD,S,null,null,1,2,null,null,null,2,1,Top,90.8,-4,87.408,null,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,3,4,Slider,Standard,Standard
2019-09-13,Noah Syndergaard,607461,null,foul,11,L,R,NYM,LAD,S,null,null,1,1,null,null,null,2,1,Top,81.7,-16,98.813,2144,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,3,3,Sinker,Standard,Standard
2019-09-13,Noah Syndergaard,607461,null,foul,1,L,R,NYM,LAD,S,null,null,1,0,null,null,null,2,1,Top,null,null,97.996,2105,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,3,2,Sinker,Standard,Standard
2019-09-13,Noah Syndergaard,607461,null,ball,13,L,R,NYM,LAD,B,null,null,0,0,null,null,null,2,1,Top,null,null,79.743,2180,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,3,1,Curveball,Standard,Standard
2019-09-13,Noah Syndergaard,571970,strikeout,swinging_strike,5,L,R,NYM,LAD,S,2,null,2,2,null,null,null,1,1,Top,null,null,99.4,2161,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,2,5,4-Seam Fastball,Infield shift,Standard
2019-09-13,Noah Syndergaard,571970,null,swinging_strike,7,L,R,NYM,LAD,S,null,null,2,1,null,null,null,1,1,Top,null,null,91.258,1630,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,2,4,Changeup,Infield shift,Standard
2019-09-13,Noah Syndergaard,571970,null,ball,11,L,R,NYM,LAD,B,null,null,1,1,null,null,null,1,1,Top,null,null,98.314,2112,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,2,3,4-Seam Fastball,Infield shift,Standard
2019-09-13,Noah Syndergaard,571970,null,ball,14,L,R,NYM,LAD,B,null,null,0,1,null,null,null,1,1,Top,null,null,81.117,2169,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,2,2,Curveball,Infield shift,Standard
2019-09-13,Noah Syndergaard,571970,null,called_strike,11,L,R,NYM,LAD,S,null,null,0,0,null,null,null,1,1,Top,null,null,98.218,2247,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,2,1,4-Seam Fastball,Infield shift,Standard
2019-09-13,Noah Syndergaard,592626,field_out,hit_into_play,13,L,R,NYM,LAD,X,3,ground_ball,1,2,null,null,null,0,1,Top,60.1,-59,91.514,1636,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,1,5,Changeup,Infield shift,Standard
2019-09-13,Noah Syndergaard,592626,null,ball,11,L,R,NYM,LAD,B,null,null,0,2,null,null,null,0,1,Top,null,null,98.601,2224,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,1,4,4-Seam Fastball,Infield shift,Standard
2019-09-13,Noah Syndergaard,592626,null,foul,6,L,R,NYM,LAD,S,null,null,0,2,null,null,null,0,1,Top,90,47,87.495,2140,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,1,3,Slider,Infield shift,Standard
2019-09-13,Noah Syndergaard,592626,null,foul,6,L,R,NYM,LAD,S,null,null,0,1,null,null,null,0,1,Top,83.5,48,97.679,2181,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,1,2,4-Seam Fastball,Infield shift,Standard
2019-09-13,Noah Syndergaard,592626,null,foul,13,L,R,NYM,LAD,S,null,null,0,0,null,null,null,0,1,Top,null,null,96.738,1960,566061,592789,467092,453943,429664,643446,642708,605204,501571,624424,1,1,Sinker,Infield shift,Standard
2019-09-08,Noah Syndergaard,572816,single,hit_into_play_score,14,L,R,NYM,PHI,X,9,line_drive,0,2,514917,516416,null,2,5,Top,94.6,13,83.195,2406,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,41,4,Curveball,Standard,Standard
2019-09-08,Noah Syndergaard,572816,null,foul,12,L,R,NYM,PHI,S,null,null,0,2,514917,516416,null,2,5,Top,null,null,99.943,2333,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,41,3,4-Seam Fastball,Standard,Standard
2019-09-08,Noah Syndergaard,572816,null,foul,14,L,R,NYM,PHI,S,null,null,0,1,514917,516416,null,2,5,Top,null,null,100.439,2323,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,41,2,4-Seam Fastball,Standard,Standard
2019-09-08,Noah Syndergaard,572816,null,foul,9,L,R,NYM,PHI,S,null,null,0,0,514917,516416,null,2,5,Top,null,null,83.95,2447,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,41,1,Curveball,Standard,Standard
2019-09-08,Noah Syndergaard,516416,single,hit_into_play_no_out,2,R,R,NYM,PHI,X,9,line_drive,2,2,null,514917,null,2,5,Top,96,13,100.029,2018,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,40,8,Sinker,Standard,Standard
2019-09-08,Noah Syndergaard,516416,null,foul,5,R,R,NYM,PHI,S,null,null,2,2,null,514917,null,2,5,Top,66.6,26,89.28,null,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,40,7,Slider,Standard,Standard
2019-09-08,Noah Syndergaard,516416,null,ball,12,R,R,NYM,PHI,B,null,null,1,2,null,514917,null,2,5,Top,null,null,101.02,2294,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,40,6,Sinker,Standard,Standard
2019-09-08,Noah Syndergaard,516416,null,foul,11,R,R,NYM,PHI,S,null,null,1,2,null,514917,null,2,5,Top,null,null,99.96,2122,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,40,5,Sinker,Standard,Standard
2019-09-08,Noah Syndergaard,516416,null,ball,12,R,R,NYM,PHI,B,null,null,0,2,null,null,514917,2,5,Top,null,null,99.758,2151,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,40,4,Sinker,Standard,Standard
2019-09-08,Noah Syndergaard,516416,null,foul,11,R,R,NYM,PHI,S,null,null,0,2,null,null,514917,2,5,Top,81.7,-43,100.081,2151,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,40,3,Sinker,Standard,Standard
2019-09-08,Noah Syndergaard,516416,null,foul,3,R,R,NYM,PHI,S,null,null,0,1,null,null,514917,2,5,Top,null,null,98.908,2159,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,40,2,Sinker,Standard,Standard
2019-09-08,Noah Syndergaard,516416,null,called_strike,5,R,R,NYM,PHI,S,null,null,0,0,null,null,514917,2,5,Top,null,null,89.085,2225,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,40,1,Slider,Standard,Standard
2019-09-08,Noah Syndergaard,514917,force_out,hit_into_play,2,L,R,NYM,PHI,X,5,ground_ball,0,2,null,null,592826,1,5,Top,96.6,-6,100.296,2132,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,39,3,4-Seam Fastball,Standard,Standard
2019-09-08,Noah Syndergaard,514917,null,called_strike,5,L,R,NYM,PHI,S,null,null,0,1,null,null,592826,1,5,Top,null,null,98.186,2080,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,39,2,Sinker,Standard,Standard
2019-09-08,Noah Syndergaard,514917,null,called_strike,7,L,R,NYM,PHI,S,null,null,0,0,null,null,592826,1,5,Top,null,null,97.776,2039,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,39,1,Sinker,Standard,Standard
2019-09-08,Noah Syndergaard,592826,force_out,hit_into_play,2,R,R,NYM,PHI,X,1,ground_ball,0,1,null,null,595284,0,5,Top,43.1,-49,98.597,2124,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,38,2,4-Seam Fastball,Strategic,Standard
2019-09-08,Noah Syndergaard,592826,null,foul_bunt,3,R,R,NYM,PHI,S,null,null,0,0,null,null,595284,0,5,Top,null,null,98.908,2267,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,38,1,4-Seam Fastball,Strategic,Standard
2019-09-08,Noah Syndergaard,595284,single,hit_into_play_no_out,4,L,R,NYM,PHI,X,7,line_drive,2,1,null,null,null,0,5,Top,100.6,15,97.511,2175,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,37,4,Sinker,Infield shift,Standard
2019-09-08,Noah Syndergaard,595284,null,ball,14,L,R,NYM,PHI,B,null,null,1,1,null,null,null,0,5,Top,null,null,79.721,2308,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,37,3,Curveball,Infield shift,Standard
2019-09-08,Noah Syndergaard,595284,null,ball,11,L,R,NYM,PHI,B,null,null,0,1,null,null,null,0,5,Top,null,null,81.512,2293,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,37,2,Curveball,Infield shift,Standard
2019-09-08,Noah Syndergaard,595284,null,foul,7,L,R,NYM,PHI,S,null,null,0,0,null,null,null,0,5,Top,91.9,36,96.071,2045,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,37,1,Sinker,Infield shift,Standard
2019-09-08,Noah Syndergaard,596748,strikeout,called_strike,14,R,R,NYM,PHI,S,2,null,0,2,null,null,null,2,4,Top,null,null,88.986,2203,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,32,3,Slider,Standard,Standard
2019-09-08,Noah Syndergaard,596748,null,foul,6,R,R,NYM,PHI,S,null,null,0,1,null,null,null,2,4,Top,56.3,5,84.056,2246,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,32,2,Curveball,Standard,Standard
2019-09-08,Noah Syndergaard,596748,null,called_strike,4,R,R,NYM,PHI,S,null,null,0,0,null,null,null,2,4,Top,null,null,99.172,2146,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,32,1,Sinker,Standard,Standard
2019-09-08,Noah Syndergaard,656514,home_run,hit_into_play_score,1,L,R,NYM,PHI,X,null,fly_ball,2,2,null,null,null,2,4,Top,98.8,27,99.241,2235,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,31,5,4-Seam Fastball,Standard,Standard
2019-09-08,Noah Syndergaard,656514,null,ball,14,L,R,NYM,PHI,B,null,null,1,2,null,null,null,2,4,Top,null,null,82.204,2446,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,31,4,Curveball,Standard,Standard
2019-09-08,Noah Syndergaard,656514,null,called_strike,5,L,R,NYM,PHI,S,null,null,1,1,null,null,null,2,4,Top,null,null,81.008,2277,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,31,3,Curveball,Standard,Standard
2019-09-08,Noah Syndergaard,656514,null,foul,4,L,R,NYM,PHI,S,null,null,1,0,null,null,null,2,4,Top,null,null,98.929,2232,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,31,2,Sinker,Standard,Standard
2019-09-08,Noah Syndergaard,656514,null,ball,9,L,R,NYM,PHI,B,null,null,0,0,null,null,null,2,4,Top,null,null,83.156,2409,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,31,1,Curveball,Standard,Standard
2019-09-08,Noah Syndergaard,664068,strikeout,called_strike,6,R,R,NYM,PHI,S,2,null,0,2,null,null,null,1,4,Top,null,null,88.435,2207,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,30,3,Slider,Standard,Standard
2019-09-08,Noah Syndergaard,664068,null,swinging_strike,2,R,R,NYM,PHI,S,null,null,0,1,null,null,null,1,4,Top,null,null,97.103,2287,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,30,2,4-Seam Fastball,Standard,Standard
2019-09-08,Noah Syndergaard,664068,null,called_strike,14,R,R,NYM,PHI,S,null,null,0,0,null,null,null,1,4,Top,null,null,88.96,2082,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,30,1,Slider,Standard,Standard
2019-09-08,Noah Syndergaard,656555,field_out,hit_into_play,5,R,R,NYM,PHI,X,8,fly_ball,0,0,null,null,null,0,4,Top,97.7,53,97.432,2253,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,29,1,4-Seam Fastball,Infield shift,Standard
2019-09-08,Noah Syndergaard,572816,field_out,hit_into_play,9,L,R,NYM,PHI,X,9,line_drive,3,2,null,514917,null,2,3,Top,98.1,20,87.82,2266,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,24,8,Slider,Standard,Standard
2019-09-08,Noah Syndergaard,572816,null,foul,8,L,R,NYM,PHI,S,null,null,3,2,null,514917,null,2,3,Top,86.8,32,82.918,2243,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,24,7,Curveball,Standard,Standard
2019-09-08,Noah Syndergaard,572816,null,ball,12,L,R,NYM,PHI,B,null,null,2,2,null,514917,null,2,3,Top,null,null,99.261,2132,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,24,6,Sinker,Standard,Standard
2019-09-08,Noah Syndergaard,572816,null,foul,7,L,R,NYM,PHI,S,null,null,2,2,null,514917,null,2,3,Top,74.1,16,82.124,2392,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,24,5,Curveball,Standard,Standard
2019-09-08,Noah Syndergaard,572816,null,swinging_strike,3,L,R,NYM,PHI,S,null,null,2,1,null,514917,null,2,3,Top,null,null,87.715,null,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,24,4,Slider,Standard,Standard
2019-09-08,Noah Syndergaard,572816,null,foul,8,L,R,NYM,PHI,S,null,null,2,0,null,514917,null,2,3,Top,76,60,93.195,1633,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,24,3,Changeup,Standard,Standard
2019-09-08,Noah Syndergaard,572816,null,ball,14,L,R,NYM,PHI,B,null,null,1,0,null,null,514917,2,3,Top,null,null,89.701,2261,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,24,2,Slider,Standard,Standard
2019-09-08,Noah Syndergaard,572816,null,ball,11,L,R,NYM,PHI,B,null,null,0,0,null,null,514917,2,3,Top,null,null,98.99,2186,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,24,1,4-Seam Fastball,Standard,Standard
2019-09-08,Noah Syndergaard,516416,sac_fly,hit_into_play_score,2,R,R,NYM,PHI,X,9,fly_ball,0,1,595284,null,514917,1,3,Top,95.6,32,97.716,2119,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,23,2,4-Seam Fastball,Standard,Standard
2019-09-08,Noah Syndergaard,516416,null,swinging_strike,11,R,R,NYM,PHI,S,null,null,0,0,595284,null,514917,1,3,Top,null,null,87.341,2213,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,23,1,Slider,Standard,Standard
2019-09-08,Noah Syndergaard,514917,single,hit_into_play_no_out,7,L,R,NYM,PHI,X,8,line_drive,0,1,null,null,595284,1,3,Top,66.9,19,93.182,1763,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,22,2,Changeup,Standard,Standard
2019-09-08,Noah Syndergaard,514917,null,called_strike,8,L,R,NYM,PHI,S,null,null,0,0,null,null,595284,1,3,Top,null,null,98.168,2129,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,22,1,Sinker,Standard,Standard
2019-09-08,Noah Syndergaard,592826,strikeout,swinging_strike,6,R,R,NYM,PHI,S,2,null,0,2,null,null,595284,0,3,Top,null,null,89.41,2079,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,21,3,Slider,Standard,Standard
2019-09-08,Noah Syndergaard,592826,null,foul_bunt,12,R,R,NYM,PHI,S,null,null,0,1,null,null,595284,0,3,Top,null,null,98.238,2218,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,21,2,4-Seam Fastball,Strategic,Standard
2019-09-08,Noah Syndergaard,592826,null,called_strike,12,R,R,NYM,PHI,S,null,null,0,0,null,null,595284,0,3,Top,null,null,96.971,2261,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,21,1,4-Seam Fastball,Strategic,Standard
2019-09-08,Noah Syndergaard,595284,walk,ball,11,L,R,NYM,PHI,B,null,null,3,2,null,null,null,0,3,Top,null,null,98.491,2170,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,20,6,4-Seam Fastball,Infield shift,Standard
2019-09-08,Noah Syndergaard,595284,null,foul,2,L,R,NYM,PHI,S,null,null,3,1,null,null,null,0,3,Top,null,null,97.281,2255,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,20,5,4-Seam Fastball,Infield shift,Standard
2019-09-08,Noah Syndergaard,595284,null,called_strike,5,L,R,NYM,PHI,S,null,null,3,0,null,null,null,0,3,Top,null,null,96.556,2139,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,20,4,4-Seam Fastball,Infield shift,Standard
2019-09-08,Noah Syndergaard,595284,null,ball,11,L,R,NYM,PHI,B,null,null,2,0,null,null,null,0,3,Top,null,null,97.035,2080,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,20,3,Sinker,Infield shift,Standard
2019-09-08,Noah Syndergaard,595284,null,ball,14,L,R,NYM,PHI,B,null,null,1,0,null,null,null,0,3,Top,null,null,97.045,2204,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,20,2,4-Seam Fastball,Infield shift,Standard
2019-09-08,Noah Syndergaard,595284,null,ball,11,L,R,NYM,PHI,B,null,null,0,0,null,null,null,0,3,Top,null,null,97.854,2031,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,20,1,Sinker,Infield shift,Standard
2019-09-08,Noah Syndergaard,596748,field_out,hit_into_play,4,R,R,NYM,PHI,X,5,popup,2,1,null,664068,null,2,2,Top,80.8,67,99.01,2231,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,15,4,Sinker,Standard,Standard
2019-09-08,Noah Syndergaard,596748,null,called_strike,5,R,R,NYM,PHI,S,null,null,2,0,null,664068,null,2,2,Top,null,null,98.697,2108,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,15,3,Sinker,Standard,Standard
2019-09-08,Noah Syndergaard,596748,null,ball,14,R,R,NYM,PHI,B,null,null,1,0,null,664068,null,2,2,Top,null,null,99.645,2276,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,15,2,4-Seam Fastball,Standard,Standard
2019-09-08,Noah Syndergaard,596748,null,ball,14,R,R,NYM,PHI,B,null,null,0,0,null,664068,null,2,2,Top,null,null,90.398,2287,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,15,1,Slider,Standard,Standard
2019-09-08,Noah Syndergaard,656514,strikeout,swinging_strike,2,L,R,NYM,PHI,S,2,null,1,2,null,664068,null,1,2,Top,null,null,89.176,null,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,14,4,Slider,Standard,Standard
2019-09-08,Noah Syndergaard,656514,null,foul_tip,6,L,R,NYM,PHI,S,null,null,1,1,null,664068,null,1,2,Top,null,null,98.1,2126,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,14,3,4-Seam Fastball,Standard,Standard
2019-09-08,Noah Syndergaard,656514,null,ball,7,L,R,NYM,PHI,B,null,null,0,1,null,null,664068,1,2,Top,null,null,97.84,2138,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,14,2,Sinker,Standard,Standard
2019-09-08,Noah Syndergaard,656514,null,swinging_strike,1,L,R,NYM,PHI,S,null,null,0,0,null,null,664068,1,2,Top,null,null,96.504,2057,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,14,1,4-Seam Fastball,Standard,Standard
2019-09-08,Noah Syndergaard,664068,fielders_choice_out,hit_into_play,4,R,R,NYM,PHI,X,6,ground_ball,0,0,null,656555,null,0,2,Top,88.7,-12,98.892,2068,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,13,1,Sinker,Standard,Standard
2019-09-08,Noah Syndergaard,656555,double,hit_into_play_no_out,5,R,R,NYM,PHI,X,9,fly_ball,1,1,null,null,null,0,2,Top,99.4,27,98.485,2087,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,12,3,Sinker,Infield shift,Standard
2019-09-08,Noah Syndergaard,656555,null,ball,3,R,R,NYM,PHI,B,null,null,0,1,null,null,null,0,2,Top,null,null,88.837,2187,566056,592789,467092,624413,429664,643446,642708,605204,607043,624424,12,2,Slider,Infield shift,Standard
